,Date,Hour,Gas+East,Gas+Ottawa,Oil+East,Solar+East,Water+East,Wind+East
2018-06-10 15:00,2018-06-10,16,376,70,1575,81,1983,33
2018-06-10 16:00,2018-06-10,17,376,70,1575,55,1983,35
2018-06-10 17:00,2018-06-10,18,376,70,1575,26,1961,38
2018-06-10 18:00,2018-06-10,19,376,70,1575,6,1961,39
2018-06-10 19:00,2018-06-10,20,376,70,1575,1,1983,61
2018-06-10 20:00,2018-06-10,21,376,70,1575,0,1983,86
2018-06-10 21:00,2018-06-10,22,376,70,1575,0,1983,110
2018-06-10 22:00,2018-06-10,23,376,70,1575,0,1983,112
2018-06-10 23:00,2018-06-10,24,376,70,1575,0,1846,116
2018-06-11 0:00,2018-06-11,1,376,70,1575,0,1961,111
2018-06-11 1:00,2018-06-11,2,376,70,1575,0,1983,99
2018-06-11 2:00,2018-06-11,3,376,70,1575,0,1983,93
2018-06-11 3:00,2018-06-11,4,376,70,1575,0,1983,85
2018-06-11 4:00,2018-06-11,5,376,70,1575,0,1983,86
2018-06-11 5:00,2018-06-11,6,376,70,1575,4,1983,87
2018-06-11 6:00,2018-06-11,7,376,70,1575,22,1983,60
2018-06-11 7:00,2018-06-11,8,376,70,1575,53,1983,45
2018-06-11 8:00,2018-06-11,9,376,70,1575,81,1983,47
2018-06-11 9:00,2018-06-11,10,376,70,1575,95,1983,54
2018-06-11 10:00,2018-06-11,11,376,70,1575,97,1983,94
2018-06-11 11:00,2018-06-11,12,376,70,1575,99,1983,92
2018-06-11 12:00,2018-06-11,13,376,70,1575,96,1983,63
2018-06-11 13:00,2018-06-11,14,376,70,1575,96,1983,46
2018-06-11 14:00,2018-06-11,15,376,70,1575,94,1983,39
2018-06-11 15:00,2018-06-11,16,376,70,1575,82,1983,34
2018-06-11 16:00,2018-06-11,17,376,70,1575,57,1983,32
2018-06-11 17:00,2018-06-11,18,376,70,1575,27,1983,25
2018-06-11 18:00,2018-06-11,19,376,70,1575,5,1983,19
2018-06-11 19:00,2018-06-11,20,376,70,1575,0,1983,25
2018-06-11 20:00,2018-06-11,21,376,70,1575,0,1983,25
2018-06-11 21:00,2018-06-11,22,376,70,1575,0,1983,28
2018-06-11 22:00,2018-06-11,23,376,70,1575,0,1983,29
2018-06-11 23:00,2018-06-11,24,376,70,1575,0,1983,27
2018-06-12 0:00,2018-06-12,1,376,70,1575,0,1983,35
2018-06-12 1:00,2018-06-12,2,376,70,1575,0,1983,52
2018-06-12 2:00,2018-06-12,3,376,70,1575,0,1983,44
2018-06-12 3:00,2018-06-12,4,376,70,1575,0,1983,64
2018-06-12 4:00,2018-06-12,5,376,70,1575,0,1983,79
2018-06-12 5:00,2018-06-12,6,376,70,1575,4,1983,63
2018-06-12 6:00,2018-06-12,7,376,70,1575,22,1983,55
2018-06-12 7:00,2018-06-12,8,376,70,1575,51,1826,41
2018-06-12 8:00,2018-06-12,9,376,70,1575,77,1803,45
2018-06-12 9:00,2018-06-12,10,376,70,1575,92,1803,79
2018-06-12 10:00,2018-06-12,11,376,70,1575,96,1826,106
2018-06-12 11:00,2018-06-12,12,376,70,1575,98,1826,109
2018-06-12 12:00,2018-06-12,13,376,70,1575,95,1983,95
2018-06-12 13:00,2018-06-12,14,376,70,1575,95,1983,70
2018-06-12 14:00,2018-06-12,15,376,70,1575,91,1983,52
2018-06-12 15:00,2018-06-12,16,376,70,1575,75,1916,38
2018-06-12 16:00,2018-06-12,17,376,70,1575,47,1894,27
2018-06-12 17:00,2018-06-12,18,376,70,1575,23,1894,22
2018-06-12 18:00,2018-06-12,19,376,70,1575,7,1961,17
2018-06-12 19:00,2018-06-12,20,376,70,1575,1,1961,17
2018-06-12 20:00,2018-06-12,21,376,70,1575,0,1961,22
2018-06-12 21:00,2018-06-12,22,376,70,1575,0,1938,22
2018-06-12 22:00,2018-06-12,23,376,70,1575,0,1938,40
2018-06-12 23:00,2018-06-12,24,376,70,1575,0,1938,101
2018-06-13 0:00,2018-06-13,1,376,70,1575,0,1938,134
2018-06-13 1:00,2018-06-13,2,376,70,1575,0,1938,216
2018-06-13 2:00,2018-06-13,3,376,70,1575,0,1938,179
2018-06-13 3:00,2018-06-13,4,376,70,1575,0,1938,141
2018-06-13 4:00,2018-06-13,5,376,70,1575,0,1938,114
2018-06-13 5:00,2018-06-13,6,324,70,1575,0,1938,119
2018-06-13 6:00,2018-06-13,7,324,70,1575,9,1938,152
2018-06-13 7:00,2018-06-13,8,324,70,1575,21,1895,165
2018-06-13 8:00,2018-06-13,9,324,70,1575,24,1897,177
2018-06-13 9:00,2018-06-13,10,324,70,1575,40,1963,149
2018-06-13 10:00,2018-06-13,11,324,70,1575,30,1963,150
2018-06-13 11:00,2018-06-13,12,324,70,1575,23,1963,137
2018-06-13 12:00,2018-06-13,13,324,70,1575,16,1896,148
2018-06-13 13:00,2018-06-13,14,324,70,1575,28,1896,167
2018-06-13 14:00,2018-06-13,15,324,70,1575,30,1896,164
2018-06-13 15:00,2018-06-13,16,324,70,1575,28,1896,146
2018-06-13 16:00,2018-06-13,17,376,70,1575,18,1963,138
2018-06-13 17:00,2018-06-13,18,376,70,1575,7,1963,160
2018-06-13 18:00,2018-06-13,19,376,70,1575,6,1963,168
2018-06-13 19:00,2018-06-13,20,376,70,1575,0,1941,195
2018-06-13 20:00,2018-06-13,21,376,70,1575,0,1963,270
2018-06-13 21:00,2018-06-13,22,376,70,1575,0,1963,312
2018-06-13 22:00,2018-06-13,23,376,70,1575,0,1963,294
2018-06-13 23:00,2018-06-13,24,376,70,1575,0,1941,284
2018-06-14 0:00,2018-06-14,1,376,70,1575,0,1963,288
2018-06-14 1:00,2018-06-14,2,376,70,1575,0,1963,299
2018-06-14 2:00,2018-06-14,3,376,70,1575,0,1963,287
2018-06-14 3:00,2018-06-14,4,376,70,1575,0,1963,279
2018-06-14 4:00,2018-06-14,5,376,70,1575,0,1963,279
2018-06-14 5:00,2018-06-14,6,376,70,1575,2,1963,280
2018-06-14 6:00,2018-06-14,7,376,70,1575,12,1963,267
2018-06-14 7:00,2018-06-14,8,376,70,1575,19,1963,239
2018-06-14 8:00,2018-06-14,9,376,70,1575,25,1963,216
2018-06-14 9:00,2018-06-14,10,376,70,1575,41,1882,201
2018-06-14 10:00,2018-06-14,11,376,70,1575,53,1949,206
2018-06-14 11:00,2018-06-14,12,376,70,1575,49,2012,191
2018-06-14 12:00,2018-06-14,13,376,70,1575,37,1986,155
2018-06-14 13:00,2018-06-14,14,376,70,1575,31,1986,158
2018-06-14 14:00,2018-06-14,15,376,70,1575,19,2000,155
2018-06-14 15:00,2018-06-14,16,376,70,1575,21,2026,119
2018-06-14 16:00,2018-06-14,17,376,70,1575,9,2026,102
2018-06-14 17:00,2018-06-14,18,376,70,1575,5,2026,143
2018-06-14 18:00,2018-06-14,19,376,70,1575,2,2026,78
2018-06-14 19:00,2018-06-14,20,376,70,1575,0,2026,69
2018-06-14 20:00,2018-06-14,21,376,70,1575,0,2026,64
2018-06-14 21:00,2018-06-14,22,376,70,1575,0,2026,67
2018-06-14 22:00,2018-06-14,23,376,70,1575,0,1904,63
2018-06-14 23:00,2018-06-14,24,376,70,1575,0,1845,49
2018-06-15 0:00,2018-06-15,1,376,70,1575,0,1823,55
2018-06-15 1:00,2018-06-15,2,376,70,1575,0,1941,37
2018-06-15 2:00,2018-06-15,3,376,70,1575,0,1963,27
2018-06-15 3:00,2018-06-15,4,376,70,1575,0,1940,36
2018-06-15 4:00,2018-06-15,5,376,70,1575,0,1940,29
2018-06-15 5:00,2018-06-15,6,376,70,1575,3,1963,31
2018-06-15 6:00,2018-06-15,7,376,70,1593,21,1963,14
2018-06-15 7:00,2018-06-15,8,376,70,1603,52,1963,2
2018-06-15 8:00,2018-06-15,9,376,70,1603,76,1963,0
2018-06-15 9:00,2018-06-15,10,376,70,1603,91,1963,0
2018-06-15 10:00,2018-06-15,11,376,70,1603,95,1963,2
2018-06-15 11:00,2018-06-15,12,376,70,1750,92,1963,9
2018-06-15 12:00,2018-06-15,13,376,70,1750,64,1963,30
2018-06-15 13:00,2018-06-15,14,376,70,1975,75,1963,41
2018-06-15 14:00,2018-06-15,15,376,70,1975,71,1963,34
2018-06-15 15:00,2018-06-15,16,376,70,1975,61,1963,40
2018-06-15 16:00,2018-06-15,17,376,70,2100,55,1963,54
2018-06-15 17:00,2018-06-15,18,376,70,2100,27,1963,64
2018-06-15 18:00,2018-06-15,19,376,70,2100,6,1963,70
2018-06-15 19:00,2018-06-15,20,376,70,2100,1,1963,66
2018-06-15 20:00,2018-06-15,21,376,70,2100,0,1963,59
2018-06-15 21:00,2018-06-15,22,376,70,2100,0,1963,52
2018-06-15 22:00,2018-06-15,23,376,70,2100,0,1963,51
2018-06-15 23:00,2018-06-15,24,376,70,1575,0,1963,59
2018-06-16 0:00,2018-06-16,1,376,70,1575,0,1941,56
2018-06-16 1:00,2018-06-16,2,376,70,1575,0,1895,56
2018-06-16 2:00,2018-06-16,3,376,70,1575,0,1917,60
2018-06-16 3:00,2018-06-16,4,376,70,1575,0,1963,42
2018-06-16 4:00,2018-06-16,5,376,70,1575,0,1963,25
2018-06-16 5:00,2018-06-16,6,376,70,1575,4,1963,25
2018-06-16 6:00,2018-06-16,7,376,70,1575,20,1963,19
2018-06-16 7:00,2018-06-16,8,376,70,1575,38,1963,24
2018-06-16 8:00,2018-06-16,9,376,70,1575,60,1963,12
2018-06-16 9:00,2018-06-16,10,376,70,1575,59,1963,12
2018-06-16 10:00,2018-06-16,11,376,70,1575,67,1963,9
2018-06-16 11:00,2018-06-16,12,376,70,1575,94,1963,6
2018-06-16 12:00,2018-06-16,13,376,70,1575,95,1963,14
2018-06-16 13:00,2018-06-16,14,376,70,1575,95,1963,22
2018-06-16 14:00,2018-06-16,15,376,70,1575,86,1963,29
2018-06-16 15:00,2018-06-16,16,376,70,1575,77,1963,17
2018-06-16 16:00,2018-06-16,17,376,70,1575,52,1963,12
2018-06-16 17:00,2018-06-16,18,376,70,1575,26,1963,10
2018-06-16 18:00,2018-06-16,19,376,70,1575,6,1963,5
2018-06-16 19:00,2018-06-16,20,376,70,1575,0,1963,10
2018-06-16 20:00,2018-06-16,21,376,70,1575,0,1963,7
2018-06-16 21:00,2018-06-16,22,376,70,1575,0,1963,15
2018-06-16 22:00,2018-06-16,23,376,70,1575,0,1963,24
2018-06-16 23:00,2018-06-16,24,376,70,1575,0,1963,32
2018-06-17 0:00,2018-06-17,1,376,70,1575,0,1963,34
2018-06-17 1:00,2018-06-17,2,376,70,1575,0,1963,32
2018-06-17 2:00,2018-06-17,3,376,70,1575,0,1963,47
2018-06-17 3:00,2018-06-17,4,376,70,1575,0,1963,46
2018-06-17 4:00,2018-06-17,5,376,70,1575,0,1963,48
2018-06-17 5:00,2018-06-17,6,376,70,1575,4,1963,34
2018-06-17 6:00,2018-06-17,7,376,70,1575,21,1963,38
2018-06-17 7:00,2018-06-17,8,376,70,1575,47,1963,16
2018-06-17 8:00,2018-06-17,9,376,70,1575,71,1963,26
2018-06-17 9:00,2018-06-17,10,376,70,1575,87,1963,20
2018-06-17 10:00,2018-06-17,11,376,70,1575,91,1963,19
2018-06-17 11:00,2018-06-17,12,376,70,1575,94,1963,30
2018-06-17 12:00,2018-06-17,13,376,70,1575,93,1963,38
2018-06-17 13:00,2018-06-17,14,376,70,1575,93,1963,42
2018-06-17 14:00,2018-06-17,15,376,70,1575,88,1963,36
2018-06-17 15:00,2018-06-17,16,376,70,1575,76,1963,35
2018-06-17 16:00,2018-06-17,17,376,70,1068,48,1963,55
2018-06-17 17:00,2018-06-17,18,376,70,1068,20,1963,67
2018-06-17 18:00,2018-06-17,19,376,70,1575,7,1963,72
2018-06-17 19:00,2018-06-17,20,376,70,1575,1,1963,78
2018-06-17 20:00,2018-06-17,21,376,70,1575,0,1963,90
2018-06-17 21:00,2018-06-17,22,376,70,1575,0,1963,64
2018-06-17 22:00,2018-06-17,23,376,70,1575,0,1963,95
2018-06-17 23:00,2018-06-17,24,376,70,1575,0,1963,125
2018-06-18 0:00,2018-06-18,1,376,70,1575,0,1963,177
2018-06-18 1:00,2018-06-18,2,376,70,1575,0,1963,197
2018-06-18 2:00,2018-06-18,3,376,70,1575,0,1963,191
2018-06-18 3:00,2018-06-18,4,376,70,1575,0,1963,191
2018-06-18 4:00,2018-06-18,5,376,70,1575,0,1963,190
2018-06-18 5:00,2018-06-18,6,376,70,1575,1,1963,167
2018-06-18 6:00,2018-06-18,7,376,70,1575,18,1963,127
2018-06-18 7:00,2018-06-18,8,376,70,1575,37,1859,138
2018-06-18 8:00,2018-06-18,9,376,70,1575,53,1834,178
2018-06-18 9:00,2018-06-18,10,376,70,1575,69,1767,214
2018-06-18 10:00,2018-06-18,11,376,70,1575,67,1767,218
2018-06-18 11:00,2018-06-18,12,376,70,1575,62,1767,222
2018-06-18 12:00,2018-06-18,13,376,70,1575,29,1767,257
2018-06-18 13:00,2018-06-18,14,376,70,1575,45,1767,233
2018-06-18 14:00,2018-06-18,15,376,70,1575,31,1834,268
2018-06-18 15:00,2018-06-18,16,376,70,1575,27,1834,249
2018-06-18 16:00,2018-06-18,17,376,70,1575,25,1834,207
2018-06-18 17:00,2018-06-18,18,376,70,1575,11,1834,210
2018-06-18 18:00,2018-06-18,19,376,70,1575,4,1834,204
2018-06-18 19:00,2018-06-18,20,376,70,1575,1,1834,119
2018-06-18 20:00,2018-06-18,21,376,70,1575,0,1834,91
2018-06-18 21:00,2018-06-18,22,376,70,1575,0,1811,92
2018-06-18 22:00,2018-06-18,23,376,70,1575,0,1834,99
2018-06-18 23:00,2018-06-18,24,376,70,1575,0,1834,143
2018-06-19 0:00,2018-06-19,1,376,70,1575,0,1811,129
2018-06-19 1:00,2018-06-19,2,376,70,1575,0,1834,136
2018-06-19 2:00,2018-06-19,3,376,70,1575,0,1834,132
2018-06-19 3:00,2018-06-19,4,376,70,1575,0,1834,140
2018-06-19 4:00,2018-06-19,5,376,70,1575,0,1834,169
2018-06-19 5:00,2018-06-19,6,376,70,1575,4,1834,183
2018-06-19 6:00,2018-06-19,7,376,70,1575,22,1648,152
2018-06-19 7:00,2018-06-19,8,376,70,1575,53,1581,68
2018-06-19 8:00,2018-06-19,9,376,70,1575,81,1581,49
2018-06-19 9:00,2018-06-19,10,376,70,1575,95,1581,34
2018-06-19 10:00,2018-06-19,11,376,70,1575,97,1581,24
2018-06-19 11:00,2018-06-19,12,376,70,1575,97,1581,23
2018-06-19 12:00,2018-06-19,13,376,70,1575,95,1581,18
2018-06-19 13:00,2018-06-19,14,376,70,1575,96,1581,15
2018-06-19 14:00,2018-06-19,15,376,70,1575,87,1648,42
2018-06-19 15:00,2018-06-19,16,376,70,1575,70,1648,54
2018-06-19 16:00,2018-06-19,17,376,70,1575,56,1766,56
2018-06-19 17:00,2018-06-19,18,376,70,1575,27,1766,46
2018-06-19 18:00,2018-06-19,19,376,70,1575,6,1766,41
2018-06-19 19:00,2018-06-19,20,376,70,1575,1,1766,38
2018-06-19 20:00,2018-06-19,21,376,70,1575,0,1818,32
2018-06-19 21:00,2018-06-19,22,376,70,1575,0,1818,23
2018-06-19 22:00,2018-06-19,23,376,70,1575,0,1818,29
2018-06-19 23:00,2018-06-19,24,376,70,1575,0,1818,37
2018-06-20 0:00,2018-06-20,1,376,70,1575,0,1818,31
2018-06-20 1:00,2018-06-20,2,376,70,1575,0,1818,32
2018-06-20 2:00,2018-06-20,3,376,70,1575,0,1818,31
2018-06-20 3:00,2018-06-20,4,376,70,1575,0,1818,28
2018-06-20 4:00,2018-06-20,5,376,70,1575,0,1818,22
2018-06-20 5:00,2018-06-20,6,376,70,1575,5,1700,32
2018-06-20 6:00,2018-06-20,7,376,70,1575,22,1563,37
2018-06-20 7:00,2018-06-20,8,376,70,1575,45,1700,20
2018-06-20 8:00,2018-06-20,9,376,70,1575,56,1678,18
2018-06-20 9:00,2018-06-20,10,376,70,1575,67,1678,22
2018-06-20 10:00,2018-06-20,11,376,70,1575,81,1678,28
2018-06-20 11:00,2018-06-20,12,376,70,1575,78,1678,32
2018-06-20 12:00,2018-06-20,13,376,70,1575,74,1678,39
2018-06-20 13:00,2018-06-20,14,376,70,1575,91,1678,55
2018-06-20 14:00,2018-06-20,15,376,70,1575,91,1678,65
2018-06-20 15:00,2018-06-20,16,376,70,1575,75,1678,74
2018-06-20 16:00,2018-06-20,17,376,70,1575,53,1796,79
2018-06-20 17:00,2018-06-20,18,376,70,1575,24,1818,70
2018-06-20 18:00,2018-06-20,19,376,70,1575,6,1818,70
2018-06-20 19:00,2018-06-20,20,376,70,1575,1,1818,74
2018-06-20 20:00,2018-06-20,21,376,70,1575,0,1818,81
2018-06-20 21:00,2018-06-20,22,376,70,1575,0,1818,53
2018-06-20 22:00,2018-06-20,23,376,70,1575,0,1818,37
2018-06-20 23:00,2018-06-20,24,376,70,1575,0,1818,63
2018-06-21 0:00,2018-06-21,1,376,70,1575,0,1818,80
2018-06-21 1:00,2018-06-21,2,376,70,1575,0,1818,119
2018-06-21 2:00,2018-06-21,3,376,70,1575,0,1818,150
2018-06-21 3:00,2018-06-21,4,376,70,1575,0,1818,165
2018-06-21 4:00,2018-06-21,5,376,70,1575,0,1818,192
2018-06-21 5:00,2018-06-21,6,376,70,1575,2,1818,207
2018-06-21 6:00,2018-06-21,7,376,70,1575,22,1818,185
2018-06-21 7:00,2018-06-21,8,376,70,1575,45,1530,131
2018-06-21 8:00,2018-06-21,9,376,70,1575,80,1530,83
2018-06-21 9:00,2018-06-21,10,376,70,1575,95,1422,63
2018-06-21 10:00,2018-06-21,11,376,70,1575,98,1422,44
2018-06-21 11:00,2018-06-21,12,376,70,1575,96,1585,26
2018-06-21 12:00,2018-06-21,13,376,70,1575,95,1585,23
2018-06-21 13:00,2018-06-21,14,376,70,1575,96,1585,28
2018-06-21 14:00,2018-06-21,15,376,70,1575,95,1744,22
2018-06-21 15:00,2018-06-21,16,376,70,1575,82,1744,27
2018-06-21 16:00,2018-06-21,17,376,70,1575,58,1744,29
2018-06-21 17:00,2018-06-21,18,376,70,1575,28,1796,32
2018-06-21 18:00,2018-06-21,19,376,70,1575,6,1886,27
2018-06-21 19:00,2018-06-21,20,376,70,1575,1,1886,28
2018-06-21 20:00,2018-06-21,21,376,70,1575,0,1886,34
2018-06-21 21:00,2018-06-21,22,376,70,1575,0,1886,47
2018-06-21 22:00,2018-06-21,23,376,70,1575,0,1886,36
2018-06-21 23:00,2018-06-21,24,376,70,1575,0,1886,25
2018-06-22 0:00,2018-06-22,1,376,70,1575,0,1886,29
2018-06-22 1:00,2018-06-22,2,376,70,1575,0,1886,30
2018-06-22 2:00,2018-06-22,3,376,70,1575,0,1886,25
2018-06-22 3:00,2018-06-22,4,376,70,1575,0,1886,28
2018-06-22 4:00,2018-06-22,5,376,70,1575,0,1886,34
2018-06-22 5:00,2018-06-22,6,376,70,1575,4,1886,28
2018-06-22 6:00,2018-06-22,7,376,70,1575,22,1864,20
2018-06-22 7:00,2018-06-22,8,376,70,1575,53,1703,9
2018-06-22 8:00,2018-06-22,9,376,70,1575,80,1703,3
2018-06-22 9:00,2018-06-22,10,376,70,1575,90,1703,1
2018-06-22 10:00,2018-06-22,11,376,70,1575,96,1703,1
2018-06-22 11:00,2018-06-22,12,376,70,1575,94,1703,2
2018-06-22 12:00,2018-06-22,13,376,70,1575,89,1889,2
2018-06-22 13:00,2018-06-22,14,376,70,1575,82,1889,2
2018-06-22 14:00,2018-06-22,15,376,70,2100,71,1889,3
2018-06-22 15:00,2018-06-22,16,376,70,2100,64,1889,3
2018-06-22 16:00,2018-06-22,17,376,70,2100,40,1911,2
2018-06-22 17:00,2018-06-22,18,376,70,2100,22,1870,3
2018-06-22 18:00,2018-06-22,19,376,70,2100,6,1911,5
2018-06-22 19:00,2018-06-22,20,376,70,2100,1,1911,12
2018-06-22 20:00,2018-06-22,21,376,70,2100,0,1911,26
2018-06-22 21:00,2018-06-22,22,376,70,2100,0,1911,30
2018-06-22 22:00,2018-06-22,23,376,70,2100,0,1911,37
2018-06-22 23:00,2018-06-22,24,376,70,2100,0,1911,81
2018-06-23 0:00,2018-06-23,1,376,70,2100,0,1911,172
2018-06-23 1:00,2018-06-23,2,376,70,2100,0,1911,105
2018-06-23 2:00,2018-06-23,3,376,70,2100,0,1911,63
2018-06-23 3:00,2018-06-23,4,376,70,2100,0,1911,41
2018-06-23 4:00,2018-06-23,5,376,70,2100,0,1911,48
2018-06-23 5:00,2018-06-23,6,376,70,2100,0,1911,60
2018-06-23 6:00,2018-06-23,7,376,70,2100,9,1911,48
2018-06-23 7:00,2018-06-23,8,376,70,2100,20,1889,36
2018-06-23 8:00,2018-06-23,9,376,70,2100,25,1889,28
2018-06-23 9:00,2018-06-23,10,376,70,2100,33,1889,38
2018-06-23 10:00,2018-06-23,11,376,70,2100,22,1866,39
2018-06-23 11:00,2018-06-23,12,376,70,2100,23,1866,28
2018-06-23 12:00,2018-06-23,13,376,70,2100,20,1889,26
2018-06-23 13:00,2018-06-23,14,376,70,2100,19,1889,24
2018-06-23 14:00,2018-06-23,15,376,70,2100,17,1889,25
2018-06-23 15:00,2018-06-23,16,376,70,2100,16,1889,19
2018-06-23 16:00,2018-06-23,17,376,70,2100,9,1889,10
2018-06-23 17:00,2018-06-23,18,376,70,2100,5,1889,13
2018-06-23 18:00,2018-06-23,19,376,70,2100,3,1889,20
2018-06-23 19:00,2018-06-23,20,376,70,2100,1,1889,15
2018-06-23 20:00,2018-06-23,21,376,70,2100,0,1911,13
2018-06-23 21:00,2018-06-23,22,376,70,2100,0,1911,8
2018-06-23 22:00,2018-06-23,23,376,70,2100,0,1888,7
2018-06-23 23:00,2018-06-23,24,376,70,2100,0,1888,14
2018-06-24 0:00,2018-06-24,1,376,70,2100,0,1911,20
2018-06-24 1:00,2018-06-24,2,376,70,2100,0,1911,14
2018-06-24 2:00,2018-06-24,3,376,70,2100,0,1911,13
2018-06-24 3:00,2018-06-24,4,376,70,2100,0,1911,22
2018-06-24 4:00,2018-06-24,5,376,70,2100,0,1911,28
2018-06-24 5:00,2018-06-24,6,376,70,2100,0,1911,38
2018-06-24 6:00,2018-06-24,7,376,70,2100,11,1889,40
2018-06-24 7:00,2018-06-24,8,376,70,2100,19,1889,36
2018-06-24 8:00,2018-06-24,9,376,70,2100,28,1889,21
2018-06-24 9:00,2018-06-24,10,376,70,2100,33,1889,22
2018-06-24 10:00,2018-06-24,11,376,70,2100,61,1889,28
2018-06-24 11:00,2018-06-24,12,376,70,2100,49,1889,23
2018-06-24 12:00,2018-06-24,13,376,70,2100,43,1889,20
2018-06-24 13:00,2018-06-24,14,376,70,2100,28,1889,10
2018-06-24 14:00,2018-06-24,15,376,70,2100,18,1911,12
2018-06-24 15:00,2018-06-24,16,376,70,2100,19,1911,7
2018-06-24 16:00,2018-06-24,17,376,70,2100,15,1911,4
2018-06-24 17:00,2018-06-24,18,376,70,2100,10,1911,10
2018-06-24 18:00,2018-06-24,19,376,70,2100,6,1911,25
2018-06-24 19:00,2018-06-24,20,376,70,2100,0,1889,19
2018-06-24 20:00,2018-06-24,21,376,70,2100,0,1911,72
2018-06-24 21:00,2018-06-24,22,376,70,2100,0,1911,84
2018-06-24 22:00,2018-06-24,23,376,70,2100,0,1911,82
2018-06-24 23:00,2018-06-24,24,376,70,2100,0,1911,85
2018-06-25 0:00,2018-06-25,1,376,70,2100,0,1911,94
2018-06-25 1:00,2018-06-25,2,376,70,2100,0,1911,87
2018-06-25 2:00,2018-06-25,3,376,70,2100,0,1911,86
2018-06-25 3:00,2018-06-25,4,376,70,2100,0,1911,101
2018-06-25 4:00,2018-06-25,5,376,70,2100,0,1911,113
2018-06-25 5:00,2018-06-25,6,376,70,2100,3,1911,114
2018-06-25 6:00,2018-06-25,7,376,70,2100,21,1911,82
2018-06-25 7:00,2018-06-25,8,376,70,2100,53,1891,55
2018-06-25 8:00,2018-06-25,9,376,70,2100,81,1891,32
2018-06-25 9:00,2018-06-25,10,376,70,2100,97,1891,20
2018-06-25 10:00,2018-06-25,11,376,70,2100,99,1754,27
2018-06-25 11:00,2018-06-25,12,376,70,2100,98,1754,21
2018-06-25 12:00,2018-06-25,13,376,70,2100,95,1754,20
2018-06-25 13:00,2018-06-25,14,376,70,2100,96,1754,28
2018-06-25 14:00,2018-06-25,15,376,70,2100,94,1754,32
2018-06-25 15:00,2018-06-25,16,376,70,2100,83,1754,26
2018-06-25 16:00,2018-06-25,17,376,70,2100,58,1891,30
2018-06-25 17:00,2018-06-25,18,376,70,2100,28,1891,32
2018-06-25 18:00,2018-06-25,19,376,70,2100,6,1754,25
2018-06-25 19:00,2018-06-25,20,376,70,2100,0,1754,28
2018-06-25 20:00,2018-06-25,21,376,70,2100,0,1731,18
2018-06-25 21:00,2018-06-25,22,376,70,2100,0,1731,11
2018-06-25 22:00,2018-06-25,23,376,70,2100,0,1731,10
2018-06-25 23:00,2018-06-25,24,376,70,2100,0,1731,11
2018-06-26 0:00,2018-06-26,1,376,70,2100,0,1754,10
2018-06-26 1:00,2018-06-26,2,376,70,2100,0,1754,5
2018-06-26 2:00,2018-06-26,3,376,70,2100,0,1754,5
2018-06-26 3:00,2018-06-26,4,376,70,2100,0,1754,10
2018-06-26 4:00,2018-06-26,5,376,70,2100,0,1754,14
2018-06-26 5:00,2018-06-26,6,376,70,2100,3,1773,23
2018-06-26 6:00,2018-06-26,7,376,70,2100,22,1773,16
2018-06-26 7:00,2018-06-26,8,376,70,2100,52,1732,5
2018-06-26 8:00,2018-06-26,9,376,70,2100,77,1595,1
2018-06-26 9:00,2018-06-26,10,376,70,2100,89,1595,1
2018-06-26 10:00,2018-06-26,11,376,70,2100,95,1595,6
2018-06-26 11:00,2018-06-26,12,376,70,2100,95,1595,8
2018-06-26 12:00,2018-06-26,13,376,70,2100,96,1595,4
2018-06-26 13:00,2018-06-26,14,376,70,2100,94,1752,2
2018-06-26 14:00,2018-06-26,15,376,70,2100,89,1752,0
2018-06-26 15:00,2018-06-26,16,376,70,2100,68,1752,2
2018-06-26 16:00,2018-06-26,17,376,70,2100,57,1793,6
2018-06-26 17:00,2018-06-26,18,376,70,2100,28,1793,7
2018-06-26 18:00,2018-06-26,19,376,70,2100,7,1793,4
2018-06-26 19:00,2018-06-26,20,376,70,2100,1,1793,5
2018-06-26 20:00,2018-06-26,21,376,70,2100,0,1793,10
2018-06-26 21:00,2018-06-26,22,376,70,2100,0,1793,20
2018-06-26 22:00,2018-06-26,23,376,70,2100,0,1793,41
2018-06-26 23:00,2018-06-26,24,376,70,2100,0,1793,63
2018-06-27 0:00,2018-06-27,1,376,70,2100,0,1770,65
2018-06-27 1:00,2018-06-27,2,376,70,2100,0,1770,91
2018-06-27 2:00,2018-06-27,3,376,70,2100,0,1793,92
2018-06-27 3:00,2018-06-27,4,376,70,2100,0,1793,92
2018-06-27 4:00,2018-06-27,5,376,70,2100,0,1793,95
2018-06-27 5:00,2018-06-27,6,376,70,2100,3,1793,112
2018-06-27 6:00,2018-06-27,7,376,70,2100,12,1656,118
2018-06-27 7:00,2018-06-27,8,376,70,2100,19,1595,139
2018-06-27 8:00,2018-06-27,9,376,70,2100,19,1595,147
2018-06-27 9:00,2018-06-27,10,376,70,2100,19,1595,175
2018-06-27 10:00,2018-06-27,11,376,70,2100,15,1595,196
2018-06-27 11:00,2018-06-27,12,376,70,2100,14,1595,150
2018-06-27 12:00,2018-06-27,13,376,70,2100,12,1528,131
2018-06-27 13:00,2018-06-27,14,376,70,2100,8,1528,123
2018-06-27 14:00,2018-06-27,15,376,70,2100,9,1615,114
2018-06-27 15:00,2018-06-27,16,376,70,2100,12,1615,81
2018-06-27 16:00,2018-06-27,17,376,70,2100,6,1656,64
