,Date,Hour,Bruce,East,Essa,Niagara,Northeast,Northwest,Ottawa,Southwest,Toronto,West
2015-01-09 10:00:00,2015-01-09,11,6618.0,3855.0,381.0,2763.0,2964.0,903.0,75.0,1551.0,7904.0,4148.0
2015-01-09 11:00:00,2015-01-09,12,6611.0,3839.0,381.0,2763.0,2733.0,917.0,75.0,1576.0,7904.0,4129.0
2015-01-09 12:00:00,2015-01-09,13,6580.0,3815.0,381.0,2763.0,2835.0,970.0,75.0,1562.0,7956.0,4089.0
2015-01-09 13:00:00,2015-01-09,14,6583.0,3789.0,381.0,2763.0,2948.0,973.0,75.0,1526.0,7956.0,4108.0
2015-01-09 14:00:00,2015-01-09,15,6592.0,3842.0,381.0,2763.0,2872.0,967.0,75.0,1481.0,7956.0,4086.0
2015-01-09 15:00:00,2015-01-09,16,6607.0,3876.0,381.0,2763.0,2798.0,958.0,75.0,1488.0,7956.0,4092.0
2015-01-09 16:00:00,2015-01-09,17,6614.0,3875.0,381.0,2763.0,2942.0,947.0,75.0,1514.0,7956.0,3703.0
2015-01-09 17:00:00,2015-01-09,18,6610.0,3867.0,381.0,2763.0,3076.0,940.0,75.0,1449.0,7996.0,3729.0
2015-01-09 18:00:00,2015-01-09,19,6615.0,3833.0,381.0,2763.0,3167.0,925.0,75.0,1452.0,7946.0,4245.0
2015-01-09 19:00:00,2015-01-09,20,6608.0,3791.0,381.0,2763.0,3170.0,931.0,75.0,1489.0,7946.0,4238.0
2015-01-09 20:00:00,2015-01-09,21,6607.0,3786.0,381.0,2763.0,2956.0,936.0,75.0,1475.0,7946.0,4222.0
2015-01-09 21:00:00,2015-01-09,22,6604.0,3793.0,381.0,2763.0,2856.0,938.0,75.0,1468.0,8006.0,4197.0
2015-01-09 22:00:00,2015-01-09,23,6607.0,3821.0,381.0,2763.0,2849.0,948.0,75.0,1511.0,8006.0,4199.0
2015-01-09 23:00:00,2015-01-09,24,6608.0,3613.0,381.0,2763.0,2842.0,952.0,75.0,1540.0,7996.0,4194.0
2015-01-10 00:00:00,2015-01-10,1,6579.0,3894.0,381.0,2763.0,2799.0,926.0,75.0,1517.0,7996.0,4104.0
2015-01-10 01:00:00,2015-01-10,2,6537.0,3933.0,381.0,2763.0,2754.0,919.0,75.0,1501.0,7996.0,4063.0
2015-01-10 02:00:00,2015-01-10,3,6576.0,3943.0,381.0,2763.0,2755.0,930.0,75.0,1506.0,7996.0,4017.0
2015-01-10 03:00:00,2015-01-10,4,6598.0,3927.0,381.0,2763.0,2769.0,930.0,75.0,1511.0,7951.0,3997.0
2015-01-10 04:00:00,2015-01-10,5,6615.0,3916.0,381.0,2763.0,2770.0,928.0,75.0,1517.0,7951.0,4007.0
2015-01-10 05:00:00,2015-01-10,6,6613.0,3917.0,381.0,2763.0,2784.0,925.0,75.0,1514.0,7951.0,3973.0
2015-01-10 06:00:00,2015-01-10,7,6612.0,3912.0,381.0,2763.0,2778.0,922.0,75.0,1483.0,7951.0,4014.0
2015-01-10 07:00:00,2015-01-10,8,6607.0,3914.0,381.0,2763.0,2819.0,919.0,75.0,1491.0,7951.0,4071.0
2015-01-10 08:00:00,2015-01-10,9,6610.0,3915.0,381.0,2763.0,2865.0,924.0,75.0,1500.0,7951.0,4127.0
2015-01-10 09:00:00,2015-01-10,10,6610.0,3915.0,381.0,2763.0,2852.0,935.0,75.0,1491.0,7951.0,4101.0
2015-01-10 10:00:00,2015-01-10,11,6610.0,3903.0,381.0,2763.0,2738.0,935.0,75.0,1486.0,7951.0,4040.0
2015-01-10 11:00:00,2015-01-10,12,6610.0,3891.0,381.0,2763.0,2719.0,914.0,75.0,1411.0,7951.0,4117.0
2015-01-10 12:00:00,2015-01-10,13,6619.0,3936.0,381.0,2763.0,2625.0,896.0,75.0,1415.0,7910.0,4207.0
2015-01-10 13:00:00,2015-01-10,14,6621.0,3946.0,381.0,2763.0,2609.0,888.0,75.0,1524.0,7831.0,4210.0
2015-01-10 14:00:00,2015-01-10,15,6623.0,3952.0,381.0,2763.0,2692.0,887.0,75.0,1554.0,7831.0,4175.0
2015-01-10 15:00:00,2015-01-10,16,6621.0,3952.0,381.0,2763.0,2705.0,884.0,75.0,1572.0,7831.0,4249.0
2015-01-10 16:00:00,2015-01-10,17,6620.0,3950.0,381.0,2763.0,2800.0,883.0,75.0,1578.0,7755.0,4272.0
2015-01-10 17:00:00,2015-01-10,18,6622.0,3941.0,381.0,2763.0,2964.0,881.0,75.0,1582.0,7755.0,4218.0
2015-01-10 18:00:00,2015-01-10,19,6614.0,3941.0,381.0,2763.0,2993.0,896.0,75.0,1582.0,7755.0,4102.0
2015-01-10 19:00:00,2015-01-10,20,6610.0,3931.0,381.0,2763.0,2923.0,907.0,75.0,1560.0,7755.0,4113.0
2015-01-10 20:00:00,2015-01-10,21,6605.0,3908.0,381.0,2763.0,2792.0,904.0,75.0,1532.0,7755.0,4101.0
2015-01-10 21:00:00,2015-01-10,22,6597.0,3898.0,381.0,2763.0,2782.0,903.0,75.0,1503.0,7755.0,4056.0
2015-01-10 22:00:00,2015-01-10,23,6592.0,3887.0,381.0,2763.0,2868.0,902.0,75.0,1458.0,7755.0,4002.0
2015-01-10 23:00:00,2015-01-10,24,6589.0,3604.0,381.0,2763.0,2366.0,901.0,75.0,1346.0,7755.0,3870.0
2015-01-11 00:00:00,2015-01-11,1,6573.0,3573.0,381.0,2763.0,2362.0,907.0,75.0,1440.0,7755.0,3801.0
2015-01-11 01:00:00,2015-01-11,2,6540.0,3521.0,381.0,2763.0,2367.0,908.0,75.0,1368.0,7255.0,3630.0
2015-01-11 02:00:00,2015-01-11,3,6501.0,3530.0,381.0,2763.0,2700.0,905.0,75.0,1280.0,7255.0,3598.0
2015-01-11 03:00:00,2015-01-11,4,6475.0,3520.0,381.0,2763.0,2693.0,903.0,75.0,1175.0,7255.0,3641.0
2015-01-11 04:00:00,2015-01-11,5,6476.0,3522.0,381.0,2763.0,2697.0,898.0,75.0,1174.0,7255.0,3738.0
2015-01-11 05:00:00,2015-01-11,6,6445.0,3501.0,381.0,2763.0,2698.0,895.0,75.0,1217.0,7255.0,3683.0
2015-01-11 06:00:00,2015-01-11,7,6474.0,3753.0,381.0,2763.0,2638.0,901.0,75.0,1213.0,7245.0,3721.0
2015-01-11 07:00:00,2015-01-11,8,6478.0,3827.0,381.0,2763.0,2113.0,897.0,75.0,1223.0,7245.0,3876.0
2015-01-11 08:00:00,2015-01-11,9,6490.0,3881.0,381.0,2763.0,2117.0,900.0,75.0,1236.0,7245.0,3188.0
2015-01-11 09:00:00,2015-01-11,10,6518.0,3886.0,381.0,2763.0,2609.0,910.0,75.0,1231.0,7245.0,3710.0
2015-01-11 10:00:00,2015-01-11,11,6511.0,3891.0,381.0,2763.0,2649.0,909.0,75.0,1238.0,7245.0,3690.0
2015-01-11 11:00:00,2015-01-11,12,6495.0,3915.0,381.0,2763.0,2386.0,897.0,75.0,1235.0,7245.0,3647.0
2015-01-11 12:00:00,2015-01-11,13,6511.0,3903.0,381.0,2763.0,2291.0,898.0,75.0,1219.0,6626.0,3699.0
2015-01-11 13:00:00,2015-01-11,14,6399.0,3983.0,381.0,2763.0,2212.0,885.0,75.0,1182.0,6626.0,3618.0
2015-01-11 14:00:00,2015-01-11,15,6477.0,3869.0,381.0,2763.0,2620.0,873.0,75.0,1125.0,6626.0,3575.0
2015-01-11 15:00:00,2015-01-11,16,6460.0,3863.0,381.0,2763.0,2688.0,877.0,75.0,1124.0,6626.0,3605.0
2015-01-11 16:00:00,2015-01-11,17,6451.0,3835.0,381.0,2763.0,2434.0,880.0,75.0,1173.0,6626.0,3730.0
2015-01-11 17:00:00,2015-01-11,18,6467.0,3786.0,381.0,2763.0,2218.0,887.0,75.0,1223.0,6626.0,3590.0
2015-01-11 18:00:00,2015-01-11,19,6471.0,3836.0,381.0,2763.0,2558.0,913.0,75.0,1207.0,6626.0,3597.0
2015-01-11 19:00:00,2015-01-11,20,6464.0,3811.0,381.0,2763.0,2776.0,924.0,75.0,1161.0,6626.0,3959.0
2015-01-11 20:00:00,2015-01-11,21,6476.0,3946.0,381.0,2763.0,2783.0,929.0,75.0,1157.0,6626.0,4058.0
2015-01-11 21:00:00,2015-01-11,22,6478.0,3941.0,381.0,2763.0,2786.0,929.0,75.0,1168.0,6626.0,4016.0
2015-01-11 22:00:00,2015-01-11,23,6476.0,3947.0,381.0,2763.0,2792.0,942.0,75.0,1206.0,6626.0,3794.0
2015-01-11 23:00:00,2015-01-11,24,6466.0,3898.0,381.0,2763.0,2719.0,950.0,75.0,1244.0,6626.0,3598.0
2015-01-12 00:00:00,2015-01-12,1,6453.0,3898.0,381.0,2763.0,2714.0,948.0,75.0,1169.0,6626.0,3535.0
2015-01-12 01:00:00,2015-01-12,2,6443.0,3896.0,381.0,2763.0,2716.0,943.0,75.0,1100.0,7265.0,3373.0
2015-01-12 02:00:00,2015-01-12,3,6425.0,4004.0,381.0,2763.0,2709.0,938.0,75.0,1010.0,6950.0,3286.0
2015-01-12 03:00:00,2015-01-12,4,6416.0,3960.0,381.0,2763.0,2675.0,944.0,75.0,926.0,6950.0,3222.0
2015-01-12 04:00:00,2015-01-12,5,6405.0,3918.0,381.0,2763.0,2760.0,938.0,75.0,885.0,6950.0,3225.0
2015-01-12 05:00:00,2015-01-12,6,6402.0,3871.0,381.0,2763.0,2786.0,931.0,75.0,895.0,6950.0,3216.0
2015-01-12 06:00:00,2015-01-12,7,6393.0,3857.0,381.0,2743.0,3003.0,927.0,75.0,880.0,6950.0,3200.0
2015-01-12 07:00:00,2015-01-12,8,6379.0,3833.0,381.0,2722.0,3043.0,922.0,75.0,880.0,7006.0,3199.0
2015-01-12 08:00:00,2015-01-12,9,6352.0,3797.0,381.0,2722.0,3058.0,918.0,75.0,865.0,7006.0,3223.0
2015-01-12 09:00:00,2015-01-12,10,6391.0,3940.0,381.0,2435.0,3039.0,930.0,75.0,881.0,7006.0,3249.0
2015-01-12 10:00:00,2015-01-12,11,6365.0,3938.0,381.0,2435.0,3035.0,935.0,75.0,917.0,7006.0,3248.0
2015-01-12 11:00:00,2015-01-12,12,6417.0,3943.0,381.0,2435.0,3019.0,897.0,75.0,984.0,7006.0,3248.0
2015-01-12 12:00:00,2015-01-12,13,6450.0,3953.0,381.0,2435.0,3018.0,872.0,75.0,990.0,7006.0,3344.0
2015-01-12 13:00:00,2015-01-12,14,6490.0,3957.0,381.0,2435.0,3017.0,869.0,75.0,1039.0,7006.0,2905.0
2015-01-12 14:00:00,2015-01-12,15,6480.0,3961.0,381.0,2435.0,3010.0,866.0,75.0,1118.0,7006.0,3228.0
2015-01-12 15:00:00,2015-01-12,16,6469.0,3968.0,381.0,2435.0,2999.0,866.0,75.0,1161.0,7006.0,3268.0
2015-01-12 16:00:00,2015-01-12,17,6454.0,4003.0,381.0,2435.0,3040.0,867.0,75.0,1168.0,7006.0,3429.0
2015-01-12 17:00:00,2015-01-12,18,6512.0,4133.0,381.0,2743.0,3046.0,880.0,75.0,1166.0,7006.0,3576.0
2015-01-12 18:00:00,2015-01-12,19,6489.0,4136.0,381.0,2743.0,3052.0,909.0,75.0,1224.0,7006.0,3556.0
2015-01-12 19:00:00,2015-01-12,20,6524.0,4112.0,381.0,2456.0,3044.0,929.0,75.0,1283.0,7006.0,3649.0
2015-01-12 20:00:00,2015-01-12,21,6547.0,4077.0,381.0,2352.0,2810.0,920.0,75.0,1289.0,7006.0,3686.0
2015-01-12 21:00:00,2015-01-12,22,6541.0,4078.0,381.0,2352.0,2801.0,915.0,75.0,1292.0,6981.0,3674.0
2015-01-12 22:00:00,2015-01-12,23,6525.0,4084.0,381.0,2352.0,2718.0,910.0,75.0,1301.0,6981.0,3628.0
2015-01-12 23:00:00,2015-01-12,24,6513.0,3957.0,381.0,2456.0,2712.0,904.0,75.0,1319.0,6981.0,3128.0
2015-01-13 00:00:00,2015-01-13,1,6519.0,3987.0,381.0,2456.0,2690.0,928.0,75.0,1258.0,6981.0,3272.0
2015-01-13 01:00:00,2015-01-13,2,6494.0,3970.0,381.0,2456.0,2690.0,932.0,75.0,1252.0,6981.0,3165.0
2015-01-13 02:00:00,2015-01-13,3,6468.0,3967.0,381.0,2743.0,2690.0,936.0,75.0,1203.0,6981.0,3174.0
2015-01-13 03:00:00,2015-01-13,4,6457.0,3960.0,381.0,2743.0,2700.0,935.0,75.0,668.0,6981.0,3194.0
2015-01-13 04:00:00,2015-01-13,5,6416.0,3944.0,381.0,2743.0,2784.0,935.0,75.0,548.0,6981.0,3247.0
2015-01-13 05:00:00,2015-01-13,6,6393.0,3912.0,381.0,2743.0,3009.0,936.0,75.0,481.0,6981.0,3324.0
2015-01-13 06:00:00,2015-01-13,7,6395.0,3897.0,381.0,2743.0,3026.0,938.0,75.0,459.0,7086.0,3386.0
2015-01-13 07:00:00,2015-01-13,8,6385.0,3891.0,381.0,2743.0,3025.0,940.0,75.0,470.0,7086.0,3312.0
2015-01-13 08:00:00,2015-01-13,9,6372.0,3880.0,381.0,2743.0,3030.0,975.0,75.0,516.0,7086.0,3179.0
2015-01-13 09:00:00,2015-01-13,10,6372.0,3872.0,381.0,2743.0,2982.0,942.0,75.0,465.0,7086.0,3110.0
2015-01-13 10:00:00,2015-01-13,11,6359.0,3867.0,381.0,2743.0,2994.0,925.0,75.0,424.0,7086.0,2980.0
2015-01-13 11:00:00,2015-01-13,12,6192.0,3864.0,381.0,2743.0,2984.0,917.0,0.0,604.0,7086.0,2652.0
2015-01-13 12:00:00,2015-01-13,13,6190.0,3859.0,381.0,2743.0,3022.0,920.0,0.0,582.0,7086.0,2575.0
2015-01-13 13:00:00,2015-01-13,14,6190.0,3859.0,381.0,2743.0,3016.0,923.0,0.0,585.0,7086.0,2602.0
2015-01-13 14:00:00,2015-01-13,15,6191.0,3859.0,381.0,2743.0,3010.0,928.0,0.0,784.0,7086.0,2605.0
2015-01-13 15:00:00,2015-01-13,16,6352.0,3860.0,381.0,2743.0,3010.0,926.0,0.0,801.0,7086.0,2602.0
2015-01-13 16:00:00,2015-01-13,17,6352.0,3860.0,381.0,2743.0,3023.0,938.0,0.0,769.0,7086.0,2631.0
2015-01-13 17:00:00,2015-01-13,18,6354.0,3860.0,381.0,2743.0,3033.0,947.0,0.0,792.0,7086.0,2699.0
2015-01-13 18:00:00,2015-01-13,19,6360.0,3862.0,381.0,2456.0,3022.0,946.0,0.0,876.0,7086.0,2778.0
2015-01-13 19:00:00,2015-01-13,20,6368.0,3866.0,381.0,2456.0,3031.0,945.0,0.0,897.0,7086.0,3126.0
2015-01-13 20:00:00,2015-01-13,21,6371.0,3869.0,381.0,2456.0,3039.0,940.0,0.0,895.0,7086.0,3116.0
2015-01-13 21:00:00,2015-01-13,22,6381.0,3873.0,381.0,2456.0,3048.0,933.0,0.0,882.0,7086.0,3157.0
2015-01-13 22:00:00,2015-01-13,23,6397.0,3809.0,381.0,2743.0,3057.0,923.0,0.0,912.0,7086.0,3121.0
2015-01-13 23:00:00,2015-01-13,24,6414.0,3795.0,381.0,2743.0,3067.0,918.0,0.0,980.0,7086.0,3073.0
2015-01-14 00:00:00,2015-01-14,1,6458.0,3600.0,381.0,2743.0,2863.0,908.0,0.0,1099.0,7086.0,3137.0
2015-01-14 01:00:00,2015-01-14,2,6445.0,3620.0,381.0,2639.0,2767.0,900.0,0.0,1042.0,7086.0,3042.0
2015-01-14 02:00:00,2015-01-14,3,6444.0,3596.0,381.0,2639.0,2748.0,890.0,0.0,1034.0,7086.0,2951.0
2015-01-14 03:00:00,2015-01-14,4,6480.0,3592.0,381.0,2743.0,2738.0,891.0,0.0,997.0,7086.0,2916.0
2015-01-14 04:00:00,2015-01-14,5,6456.0,3620.0,381.0,2743.0,2730.0,895.0,0.0,919.0,7086.0,2894.0
2015-01-14 05:00:00,2015-01-14,6,6421.0,3628.0,381.0,2743.0,2805.0,896.0,0.0,885.0,7086.0,2882.0
2015-01-14 06:00:00,2015-01-14,7,6389.0,3627.0,381.0,2743.0,3012.0,885.0,0.0,798.0,7086.0,2871.0
2015-01-14 07:00:00,2015-01-14,8,6373.0,3567.0,381.0,2743.0,3024.0,878.0,0.0,763.0,7086.0,2868.0
2015-01-14 08:00:00,2015-01-14,9,6375.0,3565.0,381.0,2743.0,3022.0,872.0,0.0,762.0,7086.0,2868.0
2015-01-14 09:00:00,2015-01-14,10,6379.0,3556.0,380.0,2743.0,2879.0,869.0,0.0,766.0,7086.0,2869.0
2015-01-14 10:00:00,2015-01-14,11,6376.0,3549.0,381.0,2743.0,2889.0,865.0,0.0,790.0,7076.0,2889.0
2015-01-14 11:00:00,2015-01-14,12,6364.0,3547.0,381.0,2743.0,2880.0,860.0,0.0,799.0,7076.0,2892.0
2015-01-14 12:00:00,2015-01-14,13,6363.0,3550.0,381.0,2743.0,2999.0,857.0,0.0,804.0,7076.0,2878.0
2015-01-14 13:00:00,2015-01-14,14,6198.0,3640.0,380.0,2743.0,2997.0,857.0,0.0,788.0,7076.0,2872.0
2015-01-14 14:00:00,2015-01-14,15,6198.0,3631.0,381.0,2743.0,2998.0,858.0,0.0,764.0,7076.0,2873.0
2015-01-14 15:00:00,2015-01-14,16,6363.0,3619.0,381.0,2743.0,2996.0,860.0,0.0,759.0,7076.0,2868.0
2015-01-14 16:00:00,2015-01-14,17,6380.0,3615.0,381.0,2743.0,2997.0,862.0,0.0,765.0,7076.0,2879.0
2015-01-14 17:00:00,2015-01-14,18,6395.0,3613.0,381.0,2743.0,2996.0,865.0,0.0,792.0,7076.0,2899.0
2015-01-14 18:00:00,2015-01-14,19,6410.0,3610.0,381.0,2743.0,2992.0,863.0,0.0,894.0,7076.0,2956.0
2015-01-14 19:00:00,2015-01-14,20,6412.0,3608.0,381.0,2743.0,2993.0,868.0,0.0,973.0,7076.0,3065.0
2015-01-14 20:00:00,2015-01-14,21,6425.0,3609.0,381.0,2743.0,3000.0,868.0,0.0,992.0,7076.0,3117.0
2015-01-14 21:00:00,2015-01-14,22,6424.0,3588.0,381.0,2743.0,3006.0,875.0,0.0,996.0,7076.0,3110.0
2015-01-14 22:00:00,2015-01-14,23,6434.0,3591.0,381.0,2743.0,2786.0,881.0,0.0,1001.0,7076.0,3114.0
2015-01-14 23:00:00,2015-01-14,24,6451.0,3617.0,381.0,2743.0,2710.0,886.0,0.0,985.0,7066.0,3071.0
2015-01-15 00:00:00,2015-01-15,1,6456.0,3607.0,381.0,2743.0,2695.0,891.0,0.0,961.0,7066.0,3019.0
2015-01-15 01:00:00,2015-01-15,2,6455.0,3540.0,381.0,2743.0,2695.0,893.0,0.0,953.0,7066.0,3074.0
2015-01-15 02:00:00,2015-01-15,3,6446.0,3540.0,381.0,2743.0,2695.0,886.0,0.0,933.0,7066.0,3043.0
2015-01-15 03:00:00,2015-01-15,4,6444.0,3606.0,381.0,2743.0,2696.0,879.0,0.0,956.0,7066.0,3019.0
2015-01-15 04:00:00,2015-01-15,5,6455.0,3611.0,381.0,2743.0,2699.0,869.0,0.0,987.0,7051.0,3056.0
2015-01-15 05:00:00,2015-01-15,6,6479.0,3615.0,381.0,2743.0,2704.0,871.0,0.0,1016.0,7062.0,3094.0
2015-01-15 06:00:00,2015-01-15,7,6491.0,3615.0,381.0,2743.0,2792.0,869.0,0.0,1139.0,7062.0,3093.0
2015-01-15 07:00:00,2015-01-15,8,6504.0,3619.0,381.0,2743.0,2970.0,870.0,0.0,1197.0,7062.0,3195.0
2015-01-15 08:00:00,2015-01-15,9,6537.0,3630.0,381.0,2743.0,3037.0,1029.0,0.0,1179.0,7062.0,3363.0
2015-01-15 09:00:00,2015-01-15,10,6560.0,3555.0,380.0,2743.0,3031.0,1025.0,0.0,1179.0,7062.0,3322.0
2015-01-15 10:00:00,2015-01-15,11,6577.0,3582.0,380.0,2743.0,3028.0,1032.0,0.0,1200.0,7062.0,3485.0
2015-01-15 11:00:00,2015-01-15,12,6563.0,3578.0,381.0,2743.0,2798.0,1050.0,0.0,1257.0,7062.0,3583.0
2015-01-15 12:00:00,2015-01-15,13,6566.0,3578.0,381.0,2671.0,2711.0,1063.0,0.0,1346.0,7062.0,3695.0
2015-01-15 13:00:00,2015-01-15,14,6584.0,3573.0,381.0,2671.0,2704.0,1084.0,0.0,1436.0,7062.0,3937.0
2015-01-15 14:00:00,2015-01-15,15,6598.0,3589.0,381.0,2743.0,2710.0,1067.0,0.0,1474.0,7062.0,4081.0
2015-01-15 15:00:00,2015-01-15,16,6646.0,3617.0,381.0,2763.0,2717.0,1067.0,0.0,1516.0,7062.0,4159.0
2015-01-15 16:00:00,2015-01-15,17,6656.0,3636.0,381.0,2763.0,2809.0,1094.0,0.0,1551.0,7062.0,4200.0
2015-01-15 17:00:00,2015-01-15,18,6657.0,3779.0,381.0,2763.0,3036.0,1091.0,0.0,1556.0,7062.0,4207.0
2015-01-15 18:00:00,2015-01-15,19,6655.0,3786.0,381.0,2763.0,3075.0,1089.0,0.0,1573.0,7062.0,4214.0
2015-01-15 19:00:00,2015-01-15,20,6643.0,3794.0,381.0,2763.0,3098.0,964.0,0.0,1568.0,7062.0,4214.0
2015-01-15 20:00:00,2015-01-15,21,6635.0,3776.0,381.0,2763.0,3118.0,960.0,0.0,1567.0,7062.0,4208.0
2015-01-15 21:00:00,2015-01-15,22,6629.0,3783.0,381.0,2763.0,2913.0,1066.0,0.0,1564.0,7062.0,4163.0
2015-01-15 22:00:00,2015-01-15,23,6633.0,3795.0,381.0,2763.0,2846.0,1058.0,0.0,1548.0,7062.0,4101.0
2015-01-15 23:00:00,2015-01-15,24,6619.0,3788.0,381.0,2763.0,2809.0,1060.0,0.0,1516.0,7062.0,4060.0
2015-01-16 00:00:00,2015-01-16,1,6622.0,3805.0,381.0,2763.0,2685.0,912.0,0.0,1464.0,7062.0,4014.0
2015-01-16 01:00:00,2015-01-16,2,6631.0,3802.0,381.0,2763.0,2667.0,910.0,0.0,1451.0,7062.0,3612.0
2015-01-16 02:00:00,2015-01-16,3,6627.0,3795.0,381.0,2763.0,2660.0,905.0,0.0,1419.0,7062.0,3603.0
2015-01-16 03:00:00,2015-01-16,4,6630.0,3792.0,381.0,2763.0,2652.0,896.0,0.0,1364.0,6705.0,3642.0
2015-01-16 04:00:00,2015-01-16,5,6600.0,3789.0,381.0,2763.0,2649.0,895.0,0.0,1387.0,6705.0,4041.0
2015-01-16 05:00:00,2015-01-16,6,6499.0,3791.0,381.0,2763.0,2644.0,873.0,0.0,1400.0,6670.0,3892.0
2015-01-16 06:00:00,2015-01-16,7,6560.0,4037.0,381.0,2763.0,2641.0,879.0,0.0,1388.0,6671.0,3914.0
2015-01-16 07:00:00,2015-01-16,8,6645.0,4028.0,381.0,2763.0,2732.0,874.0,0.0,1464.0,6671.0,3707.0
2015-01-16 08:00:00,2015-01-16,9,6631.0,4001.0,381.0,2763.0,2712.0,872.0,0.0,1376.0,6566.0,3460.0
2015-01-16 09:00:00,2015-01-16,10,6624.0,4012.0,381.0,2763.0,2700.0,871.0,0.0,1421.0,6671.0,3389.0
2015-01-16 10:00:00,2015-01-16,11,6589.0,3966.0,381.0,2763.0,2692.0,858.0,0.0,1377.0,6721.0,3396.0
2015-01-16 11:00:00,2015-01-16,12,6539.0,3969.0,381.0,2763.0,2457.0,854.0,0.0,1326.0,6721.0,3412.0
2015-01-16 12:00:00,2015-01-16,13,6532.0,3950.0,381.0,2763.0,2462.0,854.0,0.0,1287.0,6781.0,3459.0
2015-01-16 13:00:00,2015-01-16,14,6490.0,3930.0,381.0,2763.0,2792.0,853.0,0.0,1209.0,6741.0,3503.0
2015-01-16 14:00:00,2015-01-16,15,6475.0,3920.0,381.0,2763.0,2945.0,853.0,0.0,1109.0,6771.0,3475.0
2015-01-16 15:00:00,2015-01-16,16,6462.0,3906.0,381.0,2763.0,2944.0,856.0,0.0,1046.0,6771.0,3386.0
2015-01-16 16:00:00,2015-01-16,17,6414.0,3876.0,381.0,2763.0,2944.0,857.0,0.0,988.0,6771.0,3339.0
2015-01-16 17:00:00,2015-01-16,18,6391.0,3904.0,381.0,2763.0,2944.0,862.0,0.0,933.0,6886.0,3287.0
2015-01-16 18:00:00,2015-01-16,19,6367.0,3899.0,381.0,2763.0,2943.0,880.0,0.0,906.0,6886.0,3238.0
2015-01-16 19:00:00,2015-01-16,20,6358.0,3893.0,381.0,2763.0,2944.0,883.0,0.0,881.0,6886.0,3192.0
2015-01-16 20:00:00,2015-01-16,21,6363.0,3899.0,381.0,2763.0,2949.0,880.0,0.0,869.0,6886.0,3202.0
2015-01-16 21:00:00,2015-01-16,22,6369.0,3900.0,381.0,2763.0,2961.0,888.0,0.0,863.0,6946.0,3214.0
2015-01-16 22:00:00,2015-01-16,23,6383.0,3896.0,381.0,2763.0,2975.0,898.0,0.0,861.0,6946.0,3242.0
2015-01-16 23:00:00,2015-01-16,24,6414.0,3759.0,381.0,2763.0,2992.0,909.0,0.0,891.0,6946.0,3136.0
2015-01-17 00:00:00,2015-01-17,1,6430.0,3499.0,381.0,2763.0,3041.0,1079.0,0.0,910.0,6946.0,3165.0
2015-01-17 01:00:00,2015-01-17,2,6441.0,3499.0,381.0,2763.0,3103.0,1081.0,0.0,899.0,6946.0,2936.0
2015-01-17 02:00:00,2015-01-17,3,6467.0,3513.0,381.0,2763.0,3102.0,1068.0,0.0,905.0,6946.0,3053.0
2015-01-17 03:00:00,2015-01-17,4,6494.0,3532.0,381.0,2763.0,3108.0,1071.0,0.0,961.0,6946.0,2985.0
2015-01-17 04:00:00,2015-01-17,5,6524.0,3520.0,381.0,2763.0,3096.0,1038.0,0.0,1021.0,6946.0,3157.0
2015-01-17 05:00:00,2015-01-17,6,6541.0,3514.0,381.0,2763.0,3099.0,1026.0,0.0,1111.0,6946.0,2133.0
2015-01-17 06:00:00,2015-01-17,7,6574.0,3768.0,381.0,2763.0,3100.0,1016.0,0.0,1172.0,6946.0,2202.0
2015-01-17 07:00:00,2015-01-17,8,6633.0,3762.0,381.0,2763.0,3062.0,1008.0,0.0,1230.0,6946.0,2247.0
2015-01-17 08:00:00,2015-01-17,9,6643.0,3781.0,381.0,2763.0,3045.0,1006.0,0.0,1267.0,6946.0,2248.0
2015-01-17 09:00:00,2015-01-17,10,6653.0,3777.0,381.0,2763.0,3062.0,1006.0,0.0,1302.0,6966.0,2189.0
2015-01-17 10:00:00,2015-01-17,11,6653.0,3774.0,381.0,2763.0,3026.0,1005.0,0.0,1272.0,7141.0,2101.0
2015-01-17 11:00:00,2015-01-17,12,6655.0,3782.0,381.0,2763.0,3041.0,1005.0,0.0,1294.0,7141.0,2158.0
2015-01-17 12:00:00,2015-01-17,13,6654.0,3780.0,381.0,2763.0,3067.0,1005.0,75.0,1229.0,6531.0,2218.0
2015-01-17 13:00:00,2015-01-17,14,6655.0,3775.0,381.0,2763.0,3070.0,1004.0,75.0,1216.0,6551.0,2306.0
2015-01-17 14:00:00,2015-01-17,15,6654.0,3785.0,381.0,2763.0,3041.0,1004.0,75.0,1221.0,6551.0,2940.0
2015-01-17 15:00:00,2015-01-17,16,6653.0,3795.0,381.0,2763.0,3017.0,1004.0,75.0,1274.0,6551.0,2965.0
2015-01-17 16:00:00,2015-01-17,17,6656.0,3914.0,381.0,2763.0,2998.0,1004.0,75.0,1415.0,6551.0,2985.0
2015-01-17 17:00:00,2015-01-17,18,6653.0,3918.0,381.0,2763.0,3017.0,1004.0,75.0,1576.0,6551.0,4037.0
2015-01-17 18:00:00,2015-01-17,19,6653.0,3925.0,381.0,2763.0,2925.0,1006.0,75.0,1576.0,6741.0,4038.0
2015-01-17 19:00:00,2015-01-17,20,6652.0,3946.0,381.0,2763.0,2896.0,1007.0,75.0,1527.0,6721.0,4035.0
